"BehaviorSpace results (NetLogo 6.0.1)"
"Roman_LULCC.nlogo"
"cell-resolution"
"08/14/2017 20:27:54:672 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","grain-req","expectation-scalar","tenure-drop","patches-per-ha","dynamic-pop","init-households","tenure","annual-precip","wood-req","[step]","mean [grain-supply] of households"
"623","212","0.85","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"624","212","0.85","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"625","212","0.85","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"626","212","0.85","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"627","212","0.85","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"628","212","0.85","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"629","212","0.85","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"630","212","0.85","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"632","212","0.85","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"631","212","0.85","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"633","212","0.85","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"634","212","0.85","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"635","212","0.85","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"636","212","0.85","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"637","212","0.85","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"641","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"642","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"643","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"644","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"645","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"646","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"647","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"648","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"649","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"650","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"651","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"652","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"653","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"654","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"655","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"656","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"657","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"658","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"659","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"660","212","0.9","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"638","212","0.85","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"639","212","0.85","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"640","212","0.85","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"661","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","170522.7239170753"
"662","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","167310.2392811345"
"663","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","164761.3914878664"
"664","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","173462.76424936397"
"665","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","166126.46547021033"
"667","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","164982.2448899902"
"666","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","168627.3698325933"
"668","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","172767.3945379536"
"669","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","168945.99907752243"
"670","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","164294.81539178503"
"671","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","170835.38570485028"
"672","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","162967.43308831006"
"673","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","170360.43975034938"
"674","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","163943.80253237527"
"675","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","169077.95618529269"
"676","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","165520.22360560467"
"677","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","172469.8357421696"
"678","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","169641.90878626984"
"679","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","171550.16656494216"
"680","212","0.9","0.2","0.5","false","10","""satisficing""","0.54","2000","200","167122.83316504708"
"681","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","1952.80108542001"
"682","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","586.3967272096777"
"683","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","835.1195354117388"
"684","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","463.0578285506837"
"685","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","381.09431830816385"
"686","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","257.5325289250224"
"687","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","1465.004258218131"
"688","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","3216.266449773994"
"689","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","4657.235263331223"
"690","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","337.863684539985"
"691","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","249.7196470504664"
"692","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","1321.5003780295574"
"693","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","2024.155801855859"
"694","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","171.79794086514568"
"695","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","335.45544417991897"
"696","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","261.9476806553309"
"697","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","1714.0849995588528"
"698","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","456.4123346585786"
"699","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","439.9808101969029"
"700","212","0.9","0.2","1","false","10","""satisficing""","0.54","2000","200","1368.7685693833046"
"701","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","23064.70584069318"
"702","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","22890.651904276812"
"703","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","23054.816795651153"
"704","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","23404.53750574437"
"705","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","23469.678775645625"
"706","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","23090.27046159184"
"707","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","23068.171534544515"
"708","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","23030.49741303387"
"710","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","23774.26526235097"
"709","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","22574.89430602196"
"711","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","22958.330696299738"
"712","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","22866.745079987573"
"713","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","23026.7330380137"
"714","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","23596.605168056725"
"715","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","22891.825722970123"
"716","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","23342.202217378373"
"717","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","22980.574403097795"
"718","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","23446.355246979252"
"719","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","23262.117958092203"
"720","212","0.9","0.2","2","false","10","""satisficing""","0.54","2000","200","22958.60994786948"
"721","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","23157.485055541303"
"722","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","23244.33128436237"
"723","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","23149.37972622225"
"724","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","23038.85594861426"
"725","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","23301.374134274654"
"726","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","23286.03012161371"
"727","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","23330.027867582765"
"728","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","23548.637122315537"
"729","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","23530.74883894647"
"730","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","23426.46546087408"
"731","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","23182.33415626748"
"732","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","23338.194612600313"
"733","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","23289.48065226774"
"734","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","23124.465760573286"
"735","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","22895.4350424869"
"736","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","23293.001190874704"
"737","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","23411.362572964266"
"738","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","22944.447291122196"
"739","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","23280.618455910422"
"740","212","0.9","0.2","4","false","10","""satisficing""","0.54","2000","200","22906.587488852838"
"741","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","23594.279895399268"
"742","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","23134.311320618217"
"743","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","23270.84626658161"
"744","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","23548.8727665785"
"745","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","23258.596001084727"
"746","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","23101.15237240279"
"747","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","23108.505638043316"
"748","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","23524.45836225668"
"749","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","23032.89286334412"
"750","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","23604.49915750465"
"751","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","22938.226354218514"
"752","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","23341.31856113476"
"753","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","23000.5143067234"
"754","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","23000.52282600638"
"755","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","23096.05484592124"
"756","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","22904.88178730224"
"757","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","23447.129998651762"
"758","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","23190.04305992496"
"759","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","23632.544557314184"
"760","212","0.9","0.2","6","false","10","""satisficing""","0.54","2000","200","23481.1567326164"
"761","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","23564.696724920108"
"762","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","22964.052799796165"
"763","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","22970.169251943636"
"764","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","23137.463194840024"
"765","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","23164.90815708208"
"766","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","23225.9853641145"
"767","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","23364.38682977718"
"769","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","23135.578097466943"
"768","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","23100.837684181224"
"770","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","22975.765455832512"
"771","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","23126.17199361088"
"772","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","23188.108639075752"
"773","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","23204.24125614776"
"774","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","23270.60307168992"
"775","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","23522.144376771168"
"776","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","23231.630741015015"
"777","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","23678.244375672715"
"778","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","23237.31540823654"
"779","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","23448.607969562294"
"781","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"780","212","0.9","0.2","10","false","10","""satisficing""","0.54","2000","200","23007.75434531232"
"782","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"783","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"784","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"785","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"786","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"787","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"788","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"789","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"790","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"791","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"792","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"793","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"794","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"795","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"796","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"797","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"801","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"802","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"803","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"804","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"805","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"806","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"807","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"808","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"809","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"810","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"811","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"812","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"813","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"814","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"815","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"816","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"817","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"818","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"819","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"820","212","0.95","0.2","0.25","false","10","""satisficing""","0.54","2000","200","0"
"821","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","22741.985151813053"
"822","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","28079.55051379036"
"798","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"823","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","33755.060817198224"
"824","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","23447.143405244344"
"825","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","20963.05296904919"
"799","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"826","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","30004.112875645027"
"827","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","23018.35890106643"
"828","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","20570.926287906354"
"830","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","17840.50401341548"
"829","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","22894.521064252767"
"800","212","0.9","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"831","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","15580.028690735198"
"833","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","20281.187805394595"
"832","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","25908.33714486008"
"834","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","26193.429569670534"
"835","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","17825.979184518765"
"836","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","21405.79710877738"
"837","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","23310.72475964541"
"839","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","15297.597176543157"
"838","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","26580.477424222132"
"840","212","0.95","0.2","0.5","false","10","""satisficing""","0.54","2000","200","31991.497302001604"
"841","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","1180.8321763878816"
"842","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","524.7103887895721"
"843","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","126.60696325235499"
"844","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","817.5388112201032"
"845","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","377.4689657905507"
"846","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","519.0572355469277"
"847","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","47.985676323328086"
"848","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","101.92342760868982"
"849","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","242.16936732957046"
"850","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","341.0657626504213"
"851","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","1919.4791053469864"
"852","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","288.1908509627309"
"853","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","1387.0929299886832"
"854","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","421.3546503884475"
"855","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","2127.3833158511834"
"856","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","744.1195935320281"
"857","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","1884.8638357226598"
"858","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","868.0779435653818"
"859","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","529.5323916280602"
"860","212","0.95","0.2","1","false","10","""satisficing""","0.54","2000","200","152.25178261018772"
"861","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","8242.116925418431"
"862","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","8765.247516934554"
"863","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","8398.944127936173"
"864","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","8475.530673045992"
"865","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","8529.239018826247"
"866","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","8455.060106395955"
"867","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","8344.574373131694"
"868","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","8437.33304100986"
"869","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","8736.211810094306"
"870","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","8914.677935733478"
"871","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","8809.72860521678"
"872","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","8686.470227107548"
"873","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","8884.929388295712"
"874","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","8708.282084531189"
"875","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","8788.447795312222"
"876","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","8745.798011082976"
"877","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","8501.902657890232"
"878","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","8115.140595977224"
"879","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","9050.625805121472"
"880","212","0.95","0.2","2","false","10","""satisficing""","0.54","2000","200","8792.730339915526"
"881","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","8546.27849242496"
"882","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","8742.511781689269"
"883","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","8651.737661195897"
"884","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","9052.452202717473"
"885","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","8476.130332940174"
"886","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","8738.506028239824"
"887","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","8775.719069345932"
"888","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","9069.771829821086"
"889","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","8422.110913841325"
"890","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","8659.240795380683"
"891","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","8578.920178161494"
"892","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","8885.32888919581"
"893","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","8743.705047631776"
"894","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","8894.003475770365"
"895","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","8570.636144403707"
"896","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","8961.058567600829"
"897","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","8844.234230058782"
"898","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","8843.695047142002"
"899","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","8619.251850741111"
"900","212","0.95","0.2","4","false","10","""satisficing""","0.54","2000","200","8604.110459974512"
"901","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","8881.48675415292"
"902","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","8679.962543732257"
"903","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","8897.056579151826"
"904","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","8868.91685295393"
"905","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","8538.2871269917"
"906","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","8775.059846465716"
"907","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","8705.249186848941"
"908","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","8823.573413708811"
"909","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","9011.128490210642"
"910","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","8929.444498571731"
"911","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","8555.222401460353"
"912","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","8509.103966070012"
"913","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","8317.95678265244"
"914","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","8715.900668995337"
"915","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","8871.779414085739"
"916","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","8603.48542339638"
"917","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","8485.725096603986"
"918","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","8611.852732446834"
"919","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","8362.778837596887"
"920","212","0.95","0.2","6","false","10","""satisficing""","0.54","2000","200","8800.744744400108"
"921","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","8692.544258371894"
"922","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","8357.996493778928"
"924","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","8474.062093842282"
"923","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","9004.62048603949"
"925","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","8862.944194596721"
"926","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","8621.665837963677"
"927","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","8571.799929811208"
"928","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","8645.337456872974"
"929","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","8686.06159854272"
"930","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","8682.293933531999"
"931","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","8564.241311622793"
"932","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","8479.34929660559"
"933","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","8743.79296706618"
"934","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","8891.453499367915"
"935","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","8760.060192447014"
"936","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","8458.963185662697"
"937","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","8520.531454749565"
"938","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","8803.20099570797"
"941","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"939","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","8589.028447140616"
"940","212","0.95","0.2","10","false","10","""satisficing""","0.54","2000","200","8893.10815045171"
"942","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
"943","212","0.95","0.2","16","false","10","""satisficing""","0.54","2000","200","0"
